bookID,title,authors,rating,language_code,  num_pages,ratings_count,text_reviews_count,,,,
18526,The Complete Plays,Christopher Marlowe/Robert Lindsey/Frank Romany,4.07,eng,752,2428,50,,,,
18533,Doctor Faustus and Other Plays,Christopher Marlowe/Eric Rasmussen/David Bevington,3.98,eng,503,1712,40,,,,
18534,Cyrano de Bergerac,Edmond Rostand/Brian Hooker/Walter Hampden,4.06,eng,208,410,62,,,,
18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.06,eng,126,73863,1618,,,,
18546,King Lear,William Shakespeare/Stanley Wells,3.91,eng,336,233,15,,,,
18547,King Lear  Macbeth  Indefinition  and Tragedy,Stephen  Booth,4.11,eng,180,18,3,,,,
18549,A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,3.79,eng,320,5052,417,,,,
18551,A Break With Charity: A Story of the Salem Witch Trials,Ann Rinaldi,3.79,eng,297,37,6,,,,
18553,The Cay (The Cay  #1),Theodore Taylor,3.76,en-US,156,29126,2227,,,,
18556,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,3.69,eng,256,393,81,,,,
18561,Everest: Mountain Without Mercy,Broughton Coburn/David Breashears/Tim Cahill,4.03,eng,256,36,2,,,,
18564,The Summit (Everest  #3),Gordon Korman,3.96,eng,154,2584,106,,,,
18574,Everest: Expedition to the Ultimate,Reinhold Messner,3.93,eng,286,256,14,,,,
18576,Everything on a Waffle (Coal Harbour #1),Polly Horvath,3.72,eng,150,9839,767,,,,
18579,Summer of my German Soldier,Bette Greene,3.68,en-US,240,832,91,,,,
18591,Hamlet (Oxford Bookworms Library: Stage 2),Alistair McCallum/William Shakespeare,3.89,eng,54,164,6,,,,
18596,By Myself and Then Some,Lauren Bacall,3.95,eng,512,2799,170,,,,
18600,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,4.22,eng,218,44074,1405,,,,
18603,The Mercy of Thin Air,Ronlyn Domingue,3.83,eng,336,4718,656,,,,
18610,Thin Air (Spenser  #22),Robert B. Parker/David Dukes,3.9,en-US,320,4055,141,,,,
18615,Princess Sultana's Daughters,Jean Sasson,3.89,eng,229,59,5,,,,
18628,The State of the Art,Iain M. Banks,3.84,eng,188,46,6,,,,
18629,Excession (Culture  #5),Iain M. Banks,4.21,eng,451,173,15,,,,
18630,The Player of Games (Culture  #2),Iain M. Banks,4.27,eng,293,46139,1648,,,,
18631,Feersum Endjinn,Iain M. Banks,3.82,eng,311,320,18,,,,
18637,Use of Weapons,Iain M. Banks,4.18,eng,389,210,14,,,,
18638,Le Sens du vent,Iain M. Banks,4.2,fre,404,7,0,,,,
18639,Two Girls  Fat and Thin,Mary Gaitskill,3.64,eng,320,1632,150,,,,
18640,Three Novels & Five Short Stories,Daphne du Maurier,4.12,eng,677,33,2,,,,
18646,Galileo's Daughter: A Historical Memoir of Science  Faith and Love,Dava Sobel,3.76,eng,420,24290,1323,,,,
18648,Galileo's Daughter,Dava Sobel,3.76,eng,448,124,18,,,,
18653,Shop in the Name of Love (The Cheetah Girls #2),Deborah Gregory/Paul Mantell,3.64,eng,132,54,5,,,,
18655,Shopgirl,Steve Martin,3.43,eng,130,1229,147,,,,
18660,The Secret Garden: Talking Beetles and Signaling Trees: The Hidden Ways Gardens Communicate,David Bodanis,4.16,eng,187,5,0,,,,
18667,E=mc2: A Biography of the World's Most Famous Equation,David Bodanis/Ralph L. Fowler,4.09,en-US,352,163,20,,,,
18671,The Botany of Desire: A Plant's Eye View of the World,Michael Pollan,4.06,en-US,291,110,11,,,,
18683,Meeting God at Every Turn,Catherine Marshall,4.36,eng,256,213,13,,,,
18699,My Life,Bill Clinton,3.73,en-US,957,807,49,,,,
18700,My Life  Volume I: The Early Years,Bill Clinton,3.82,en-US,646,206,15,,,,
18710,Murder on the Yellow Brick Road (Toby Peters  #2),Stuart M. Kaminsky,3.63,eng,192,454,45,,,,
18718,Down the Yellow Brick Road:The Making of The Wizard of Oz,Doug McClelland/Ted Sennett,3.92,eng,159,3,2,,,,
18722,Alentejo Blue,Monica Ali,2.72,eng,304,788,104,,,,
18723,Brick Lane,Monica Ali,3.41,eng,432,23848,1465,,,,
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,4.18,eng,633,37093,1171,,,,
18736,Going to Pieces Without Falling Apart: A Buddhist Perspective on Wholeness,Mark Epstein/Charlie Conrad,3.9,eng,200,4473,228,,,,
18741,One More For The Road,Ray Bradbury,3.69,eng,289,21,3,,,,
18745,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Ariel Levy,3.68,en-US,236,8511,765,,,,
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.32,eng,433,71280,5494,,,,
18750,Beauty's Punishment (Sleeping Beauty  #2),A.N. Roquelaure/Anne Rice,3.62,eng,233,22255,710,,,,
18753,The World's Last Night: And Other Essays,C.S. Lewis,4.18,en-GB,132,1097,117,,,,
18757,Last Night: Stories,James Salter,3.9,eng,132,1825,186,,,,
18758,The Last Night of Ballyhoo,Alfred Uhry,3.71,en-US,96,259,16,,,,
18761,Civilization and Its Discontents,Sigmund Freud/Louis Menand,3.78,eng,192,215,18,,,,
18762,Civilization and Its Discontents,Sigmund Freud/James Strachey,3.78,eng,121,170,19,,,,
18765,I  Claudius (Claudius  #1),Robert Graves,4.27,eng,468,45108,1853,,,,
18770,The Modern Mind: An Intellectual History of the 20th Century,Peter Watson,4.26,eng,847,588,56,,,,
18771,Origins of the Modern Mind: Three Stages in the Evolution of Culture and Cognition,Merlin Donald,4.16,eng,424,94,9,,,,
18772,Beyond the Post-Modern Mind: The Place of Meaning in a Global Civilization,Huston Smith,4.24,en-US,295,69,9,,,,
18789,Sanctuary,William Faulkner,3.64,eng,317,9336,544,,,,
18790,The Portable Faulkner,William Faulkner/Malcolm Cowley,4.29,eng,650,776,22,,,,
18792,One Matchless Time: A Life of William Faulkner,Jay Parini,3.97,en-US,528,193,34,,,,
18795,The Guermantes Way (In Search of Lost Time  #3),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.3,eng,834,451,80,,,,
18798,The Guermantes Way  (In Search of Lost Time  #3),Marcel Proust/Mark Treharne/Christopher Prendergast,4.3,eng,619,4345,246,,,,
18799,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/Christopher Prendergast/John Sturrock,4.35,eng,557,3243,172,,,,
18800,In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin,4.57,eng,888,48,1,,,,
18801,The Captive & The Fugitive (In Search of Lost Time  #5-6),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.39,eng,957,1924,143,,,,
18802,Finding Time Again (In Search of Lost Time #7),Marcel Proust/Ian Patterson/Christopher Prendergast,4.49,eng,374,181,43,,,,
18803,The Way by Swann’s  (In Search of Lost Time #1),Marcel Proust/Lydia Davis/Christopher Prendergast,4.14,eng,489,318,52,,,,
18807,Dostoevsky: The Mantle of the Prophet  1871-1881,Joseph Frank,4.56,eng,800,101,12,,,,
18808,Dostoevsky,Richard Freeborn,3.76,eng,183,55,6,,,,
18812,Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,eng,416,118,15,,,,
18815,Dostoevsky  Kierkegaard  Nietzsche and Kafka,William Hubben,3.57,eng,192,78,10,,,,
18816,Problems of Dostoevsky's Poetics,Mikhail Bakhtin/Caryl Emerson,4.34,eng,334,641,29,,,,
18817,Dostoevsky: The Years of Ordeal  1850-1859,Joseph Frank,4.43,eng,336,151,22,,,,
18822,The Possessed,Fyodor Dostoyevsky/Constance Garnett/Elizabeth Dalton,4.27,eng,768,504,52,,,,
18824,The Idiot,Fyodor Dostoyevsky/Constance Garnett/Joseph Frank,4.18,eng,559,125,13,,,,
18825,Money,Martin Amis,3.71,eng,394,19967,732,,,,
18826,House of Meetings,Martin Amis,3.41,eng,241,1917,206,,,,
18828,The Rachel Papers,Martin Amis,3.59,eng,240,8180,346,,,,
18829,Yellow Dog,Martin Amis,2.79,eng,352,1449,94,,,,
18831,Success,Martin Amis,3.66,eng,224,2191,101,,,,
18832,Koba the Dread: Laughter and the Twenty Million,Martin Amis,3.83,eng,306,1182,110,,,,
18833,Dead Babies,Martin Amis,3.32,eng,206,6348,162,,,,
18834,Beginning Again: An Autobiography of The Years 1911 to 1918,Leonard Woolf,3.81,eng,263,64,8,,,,
18835,Virginia Woolf: A Biography,Quentin Bell,4.17,eng,576,2583,66,,,,
18837,Cliffs Notes on Woolf's Mrs. Dalloway,Gary K. Carey,3.09,eng,72,10,2,,,,
18839,Orlando,Virginia Woolf,3.87,eng,228,42153,2071,,,,
18840,The Common Reader,Virginia Woolf/Andrew McNeillie,4.16,eng,272,1136,58,,,,
18842,A Room of One's Own,Virginia Woolf/Mark Hussey/Susan Gubar,4.14,en-US,112,878,81,,,,
18843,Women and Writing,Virginia Woolf/Michèle Barrett,4.07,eng,216,244,13,,,,
18844,Flush,Virginia Woolf/Trekkie Ritchie,3.83,eng,204,3567,336,,,,
18846,Virginia Woolf,Hermione Lee,4.26,eng,893,2807,113,,,,
18849,The Letters of Virginia Woolf: Volume Six  1936-1941,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.48,eng,576,96,2,,,,
18850,On Being Ill,Virginia Woolf/Hermione Lee,4.02,eng,63,1083,96,,,,
18852,The Years,Virginia Woolf,3.77,eng,444,2867,174,,,,
18853,The Letters of Virginia Woolf: Volume Four  1929-1931,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.41,en-US,480,106,2,,,,
18854,Three Guineas,Virginia Woolf/Mark Hussey/Jane Marcus,3.87,eng,352,2423,125,,,,
18860,The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift/Lynd Ward,4.26,eng,64,2276,101,,,,
18861,The Eagle (The Lighthouse Family  #3),Cynthia Rylant/Preston McDaniels,4.08,eng,64,176,15,,,,
18862,The Storm (The Lighthouse Family  #1),Cynthia Rylant/Preston McDaniels,4.18,eng,80,445,86,,,,
18867,The Art of Maurice Sendak,Selma G. Lanes,4.43,eng,258,796,28,,,,
18874,The Poet  the Warrior  the Prophet,Rubem A. Alves,4.43,eng,148,27,6,,,,
18877,The Warrior Prophet (The Prince of Nothing  #2),R. Scott Bakker,3.95,en-US,624,10570,221,,,,
18878,The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),David Eddings,4.28,eng,644,14418,385,,,,
18879,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),David Eddings,4.39,eng,483,7083,140,,,,
18880,The Younger Gods (The Dreamers  #4),David Eddings/Leigh Eddings,3.34,eng,420,4541,85,,,,
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings,4.34,eng,816,4839,71,,,,
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,4.36,eng,528,5457,59,,,,
18884,Polgara the Sorceress,David Eddings/Leigh Eddings,4.09,eng,754,25145,291,,,,
18888,Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley/Davina Porter,4.12,eng,14,12,4,,,,
18892,The Forest House (Avalon  #2),Marion Zimmer Bradley/Diana L. Paxson,3.86,eng,462,15171,322,,,,
18902,Book of Nightmares (Diadem  Worlds of Magic  #6),John Peel,4.12,eng,192,334,2,,,,
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine,3.88,en-US,432,94,7,,,,
18910,The Parallax View,Slavoj Žižek,4,eng,433,1027,51,,,,
18911,Looking Awry: An Introduction to Jacques Lacan through Popular Culture,Slavoj Žižek,4.04,eng,188,1316,51,,,,
18913,The Puppet and the Dwarf: The Perverse Core of Christianity,Slavoj Žižek,3.85,eng,196,630,40,,,,
18923,Zizek: A Critical Introduction,Sarah   Kay,3.46,eng,195,37,4,,,,
18926,Conversations with Žižek,Slavoj Žižek/Glyn Daly,3.88,eng,171,117,1,,,,
18929,Marcovaldo,Italo Calvino/William Weaver,3.89,eng,128,5813,276,,,,
18930,The Uses of Literature,Italo Calvino/Patrick Creagh,4.07,eng,341,900,32,,,,
18931,Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,3.85,en-US,288,9662,897,,,,
18937,In the Beginning...Was the Command Line,Neal Stephenson,3.8,en-US,151,6638,329,,,,
18942,The Extraordinary Cases of Sherlock Holmes,Arthur Conan Doyle,4.21,eng,277,552,37,,,,
18943,Confessions of an Ugly Stepsister,Gregory Maguire,3.53,en-US,372,53782,3344,,,,
18947,Jane Austen For Dummies,Joan Elizabeth Klingel Ray,4.03,eng,362,524,62,,,,
18952,The Rediscovery of Man,Cordwainer Smith,4.14,eng,368,2396,98,,,,
18956,Homicide: A Year on the Killing Streets,David Simon,4.38,eng,646,12071,837,,,,
18957,The Corner: A Year in the Life of an Inner-City Neighborhood,David Simon/Edward Burns,4.43,eng,576,4404,434,,,,
18959,El Libertador: Writings of Simón Bolívar,Simón Bolívar/Frederick H. Fornoff/David Bushnell,3.84,eng,288,7,1,,,,
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,eng,566,4,0,,,,
18963,Morgoth's Ring (The History of Middle-Earth  #10),J.R.R. Tolkien/Christopher Tolkien,4.13,eng,478,1619,44,,,,
18964,The War of the Jewels (The History of Middle-Earth  #11),J.R.R. Tolkien/Christopher Tolkien,3.93,eng,470,3329,15,,,,
18966,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,eng,384,292,40,,,,
18967,The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,Donald  Lloyd,3.54,eng,192,25,6,,,,
18977,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,eng,441,368,44,,,,
18981,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,3.93,en-US,240,317,19,,,,
18984,Cliffs Notes on Frank's The Diary of Anne Frank,Dorothea Shefer-Vanson/CliffsNotes/Anne Frank,4.32,eng,64,70,1,,,,
18990,The Honourable Schoolboy,John le Carré,3.95,eng,589,11733,513,,,,
19022,Valparaiso,Don DeLillo,3.33,eng,107,383,21,,,,
19040,No More Water in the Tub!,Tedd Arnold/Mark Buehner,3.95,eng,32,214,38,,,,
19041,Big Red Tub,Julia Jarman/Adrian    Reynolds,4.03,eng,32,241,29,,,,
19043,Tabby in the Tub (Animal Ark  #29),Ben M. Baglio/Linda Chapman/Jenny Gregory,3.96,eng,139,768,33,,,,
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey/J.H. Lourey/Jessica Lourey,3.56,eng,229,764,71,,,,
19056,Wickett's Remedy,Myla Goldberg,3.27,eng,370,1557,231,,,,
19057,I Am the Messenger,Markus Zusak/Emmanuel Pailler,4.07,eng,357,110898,11457,,,,
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.7,eng,256,4327,385,,,,
19063,The Book Thief,Markus Zusak/Cao Xuân Việt Khương,4.37,eng,552,1516367,86881,,,,
19065,Fighting Ruben Wolfe (Wolfe Brothers  #2),Markus Zusak/Stig Wemyss,3.84,eng,224,3105,223,,,,
19066,Underdog (Wolfe Brothers  #1),Markus Zusak,3.38,eng,153,2591,207,,,,
19067,Nicomachean Ethics,Aristotle/Martin Ostwald,3.94,en-US,352,265,20,,,,
19068,The Nicomachean Ethics,Aristotle/James Alexander Kerr Thomson/Jonathan Barnes/Hugh Tredennick,3.94,eng,329,23683,472,,,,
19072,Nicomachean Ethics,Aristotle/Hippocrates George Apostle,3.94,eng,372,13,0,,,,
19075,Madame Bovary,Gustave Flaubert/Geoffrey Wall/Michèle Roberts,3.67,eng,327,3620,394,,,,
19078,Madame Bovary (Critical Editions),Gustave Flaubert/Margaret Cohen/Eleanor Marx,3.67,en-US,576,401,33,,,,
19081,Madame Bovary,Gustave Flaubert/Donada  Peters,3.67,eng,0,3,0,,,,
19082,The Complete Works: The Revised Oxford Translation  Vol. 1,Aristotle/Jonathan Barnes,4.43,eng,1757,2318,17,,,,
19083,Politics,Aristotle,3.94,eng,368,26727,274,,,,
19084,Aristotle's Ethics (SparkNotes Literature Guides),SparkNotes,3,eng,80,2,0,,,,
19088,The Politics and The Constitution of Athens,Aristotle/Stephen Everson,3.98,eng,327,407,12,,,,
19090,Middlemarch,George Eliot/Megan McDaniel/Lynne Sharon Schwartz/Lynn Sharon Schwartz,3.96,eng,848,503,121,,,,
19093,Middlemarch,George Eliot/Harriet Walter,3.96,eng,6,50,14,,,,
19099,Silas Marner,George Eliot,3.64,eng,279,165,6,,,,
19100,1984,George Orwell/Mauricio Molina/Miguel Martínez Sarmiento,4.18,spa,301,451,42,,,,
19103,The Complete Tales of Nikolai Gogol  Volume 1,Nikolai Gogol/Constance Garnett/Leonard J. Kent,4.32,en-US,302,311,14,,,,
19104,The Overcoat and Other Short Stories,Nikolai Gogol,4.21,rus,103,8944,196,,,,
19106,The Nose,Nikolai Gogol/Kevin Hawkes,3.89,eng,31,12968,446,,,,
19108,Dead Souls,Nikolai Gogol/Richard Pevear/Larissa Volokhonsky,3.99,eng,445,388,49,,,,
19117,Fathers and Sons,Ivan Turgenev/George Reavy/Jane Costlow,3.96,eng,244,49911,1127,,,,
19118,Father to Son  (The Destroyer  #129),Warren Murphy/Richard Sapir/James Mullaney,4.11,eng,349,60,4,,,,
19124,Children of the Star (Children of the Star  #1-3),Sylvia Engdahl,4.24,eng,728,168,12,,,,
19125,From Far Away,Robert Munsch/Michael Martchenko/Saoussan Askar,4,eng,33,219,21,,,,
19126,From Far Away  Vol. 01,Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,4.31,eng,200,5827,125,,,,
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.05,eng,224,2677,166,,,,
19134,Moral Politics: How Liberals and Conservatives Think,George Lakoff,4.03,eng,471,1260,130,,,,
19135,'Salem's Lot,Stephen King/Ron McLarty,4.02,en-US,0,56,5,,,,
19136,El misterio de Salem's Lot,Stephen King/Marta I. Guastavino,4.02,spa,509,16,3,,,,
19137,'Salem's Lot,Stephen King,4.02,eng,817,18,3,,,,
19144,Prodigal Blues,Gary A. Braunbeck/Deena Warner,4.25,eng,304,221,28,,,,
19148,The Divine Comedy  Vol. I: Inferno,Dante Alighieri/Mark Musa,4,eng,432,305,19,,,,
19152,The Divine Comedy I: Hell,Dante Alighieri/Dorothy L. Sayers,4,eng,347,696,75,,,,
19155,The Divine Comedy  Vol. 1: Inferno,Dante Alighieri/Mark Musa,4,eng,432,2172,166,,,,
19156,Could Do Better: Why Children Underachieve and What to Do About It,Harvey P. Mandel/Sander I. Marcus/Loral Dean,3.8,eng,291,2,0,,,,
19163,Inferno,Dante Alighieri/Allen Mandelbaum/Barry Moser/Gabriel Marruzzo/Laury Magnus,4,eng,396,1075,86,,,,
19164,Purgatorio (La Divina Commedia #2),Dante Alighieri/Robert M. Durling,4.02,ita,704,15675,244,,,,
19165,Dante Alighieri's Divine Comedy  the Inferno,Dante Alighieri,4,en-US,101,5,0,,,,
19166,The Portable Dante,Dante Alighieri/Mark Musa,4.22,eng,654,278,38,,,,
19171,Purgatorio (The Divine Comedy  #2),Dante Alighieri/Allen Mandelbaum/Laury Magnus/Anthony Oldcorn/Daniel Feldman/Barry Moser,4.02,eng,413,460,33,,,,
19172,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri/Mark Musa,3.95,eng,433,378,32,,,,
19173,The Divine Comedy  Vol. 2: Purgatory,Dante Alighieri/Mark Musa,4.02,eng,399,764,49,,,,
19176,Vita Nuova,Dante Alighieri/Mark Musa,3.87,eng,210,67,10,,,,
19178,The Rime of the Ancient Mariner and Other Poems,Samuel Taylor Coleridge/Stanley Appelbaum,3.94,eng,76,3058,78,,,,
19179,Beowulf,Unknown/Burton Raffel,3.44,eng,160,2753,150,,,,
19180,Beowulf: A Dual-Language Edition,Unknown/Howell D. Chickering,3.44,eng,464,246,32,,,,
19181,Beowulf: A New Telling,Robert Nye,3.5,eng,94,1690,326,,,,
19182,Beowulf,Michael Morpurgo/Michael Foreman,3.85,eng,96,51,8,,,,
19193,Seamus Heaney,Helen Vendler,4.07,eng,208,61,10,,,,
19199,The Spirit Level: Poems,Seamus Heaney,4.14,eng,82,94,12,,,,
19243,New Selected Poems 1966-1987,Seamus Heaney,4.19,eng,246,356,19,,,,
19254,Finders Keepers: Selected Prose  1971-2001,Seamus Heaney,4.15,en-GB,432,16,0,,,,
19257,Canopy: A Work for Voice and Light in Harvard Yard,David   Ward/Parveen Adams/Seamus Heaney/Ivan Gaskell,0,eng,63,0,0,,,,
19259,Electric Light,Seamus Heaney,3.94,en-GB,81,30,2,,,,
19263,Norden,Seamus Heaney,4.09,ger,127,2,0,,,,
19279,Norte,Seamus Heaney/Margarita Ardanaz,4.09,spa,155,6,1,,,,
19282,The Odyssey,Homer/Robert Fitzgerald/Seamus Heaney,3.76,eng,509,48,3,,,,
19290,Paradise Lost,John Milton/Scott Elledge,3.82,eng,688,421,40,,,,
19293,Tolkien: The Illustrated Encyclopaedia,David Day,4.13,eng,288,3965,25,,,,
19295,Ten Days to Self-Esteem,David D. Burns,3.96,eng,336,436,19,,,,
19298,The Swords of Night and Day (The Drenai Saga  #11),David Gemmell,4.32,eng,640,6954,93,,,,
19302,Pippi Longstocking,Astrid Lindgren/Florence Lamborn/Louis S. Glanzman,4.13,eng,160,147067,2558,,,,
19307,Pippi in the South Seas,Astrid Lindgren/Gerry Bothmer,4.11,en-US,126,15193,173,,,,
19308,Pippi Goes on Board,Astrid Lindgren/Florence Lamborn/Nancy Seligsohn,4.12,eng,140,10399,156,,,,
19311,The Children of Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.29,eng,128,5920,205,,,,
19312,The Brothers Lionheart,Astrid Lindgren/Ilon Wikland/Jill M. Morgan,4.36,eng,231,20235,453,,,,
19313,Christmas in Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.18,en-US,32,830,41,,,,
19314,Ronia  the Robber's Daughter,Astrid Lindgren/Patricia Crampton,4.3,eng,176,16327,444,,,,
19315,Happy Times in Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,4.3,eng,128,600,35,,,,
19316,Pippi Calzaslargas (Pippi Calzaslargas  #1),Astrid Lindgren/Blanca Ríos/Richard Kennedy,4.13,spa,137,85,14,,,,
19318,The Tomten,Astrid Lindgren/Harald Wiberg,4.24,eng,32,1599,109,,,,
19319,Lotta on Troublemaker Street,Astrid Lindgren/Robin Preiss Glasser,3.98,eng,55,1429,24,,,,
19321,The Tale of Peter Rabbit,Beatrix Potter,4.18,eng,72,188842,1575,,,,
19322,The Tale of Peter Rabbit: A Pop-up Adventure,Beatrix Potter,4.18,en-US,16,19,2,,,,
19323,Tale of Peter Rabbit,Beatrix Potter,4.18,eng,80,17,2,,,,
19327,The Tale of Peter Rabbit,Beatrix Potter,4.18,eng,80,36,4,,,,
19331,Beatrix Potter's Journal,Beatrix Potter,4.36,eng,32,350,42,,,,
19333,The World of Peter Rabbit (Original Peter Rabbit  Books 1-23),Beatrix Potter,4.62,eng,1072,220,14,,,,
19335,Beatrix Potter: A Life in Nature,Linda Lear,4.03,eng,584,1328,184,,,,
19337,The Tale of the Flopsy Bunnies,Beatrix Potter,4.19,eng,58,5209,130,,,,
19347,Treasure Island,Chris Tait/Robert Louis Stevenson/Lucy Corvino/Arthur Pober,3.83,eng,160,798,39,,,,
